episode,global_step,scene,length,return,success,collision,goal_distance,replay_size,curriculum_phase,initial_state_phase,initial_state_name,rl_gate_alpha_mean,distance_gate_alpha_mean,intrinsic_exploration_return,replay_labeled_transitions,cross_track_rmse,precision_constraint_cost_mean_square,precision_constraint_target_mean_square,precision_constraint_violation,precision_constraint_multiplier_before,precision_constraint_multiplier,precision_constraint_feasible,covariance_scale_0_mean,covariance_scale_0_std,covariance_scale_1_mean,covariance_scale_1_std
186,37244,high_dynamic_chicane_l56__nominal_seen,159,106.31906902984286,True,False,0.21746810662229754,37244,uniform,disabled,configured_initial,1.0,1.0,0.0,159,0.11298469526430374,0.012765541363967582,0.0016,0.011165541363967581,0.0,0.0,False,1.0,0.0,1.0,0.0
187,37419,high_dynamic_accel_turn_l56__high_mass_seen,175,110.19016573120999,True,False,0.23011405302786975,37419,uniform,disabled,configured_initial,1.0,1.0,0.0,175,0.12989222326401892,0.01687198966446974,0.0016,0.01527198966446974,0.0,0.0,False,1.0,0.0,1.0,0.0
188,37597,high_dynamic_accel_turn_l56__long_delay_seen,178,109.67112612556409,True,False,0.2395278979499723,37597,uniform,disabled,configured_initial,1.0,1.0,0.0,178,0.1315842419362053,0.017314412725925807,0.0016,0.015714412725925806,0.0,0.0,False,1.0,0.0,1.0,0.0
189,37771,high_dynamic_accel_turn_l56__nominal_seen,174,110.62470987941916,True,False,0.23168307901942398,37771,uniform,disabled,configured_initial,1.0,1.0,0.0,174,0.127080407155667,0.016149429882850102,0.0016,0.014549429882850101,0.0,0.0,False,1.0,0.0,1.0,0.0
190,37912,high_dynamic_sweep_l56__low_friction_seen,141,102.01757613030705,True,False,0.22778667662123567,37912,uniform,disabled,configured_initial,1.0,1.0,0.0,141,0.0678983570267267,0.004610186886928847,0.0016,0.003010186886928847,0.0,0.0,False,1.0,0.0,1.0,0.0
191,38047,high_dynamic_sweep_l56__low_friction_seen,135,101.83283308160114,True,False,0.243756248697373,38047,uniform,disabled,configured_initial,1.0,1.0,0.0,135,0.06599371448583904,0.004355170351638442,0.0016,0.002755170351638442,0.0,0.0,False,1.0,0.0,1.0,0.0
192,38176,high_dynamic_accel_straight_l56__high_mass_seen,129,99.12157616485077,True,False,0.24185943486057493,38176,uniform,disabled,configured_initial,1.0,1.0,0.0,129,0.061956463354802045,0.0038386033514349284,0.0016,0.0022386033514349285,0.0,0.0,False,1.0,0.0,1.0,0.0
193,38305,high_dynamic_accel_straight_l56__long_delay_seen,129,99.18230172320742,True,False,0.245097304279197,38305,uniform,disabled,configured_initial,1.0,1.0,0.0,129,0.05960307993422588,0.00355252713764572,0.0016,0.00195252713764572,0.0,0.0,False,1.0,0.0,1.0,0.0
194,38486,high_dynamic_accel_turn_l56__low_friction_seen,181,109.0909848944263,True,False,0.24003601392073537,38486,uniform,disabled,configured_initial,1.0,1.0,0.0,181,0.13203824323345825,0.017434097676177887,0.0016,0.015834097676177886,0.0,0.0,False,1.0,0.0,1.0,0.0
195,38624,high_dynamic_sweep_l56__low_friction_seen,138,102.43402024206597,True,False,0.21732434656807254,38624,uniform,disabled,configured_initial,1.0,1.0,0.0,138,0.06233520194968898,0.003885677402108509,0.0016,0.0022856774021085087,0.0,0.0,False,1.0,0.0,1.0,0.0
196,38781,high_dynamic_chicane_l56__long_delay_seen,157,102.20204934956104,True,False,0.22468522417707415,38781,uniform,disabled,configured_initial,1.0,1.0,0.0,157,0.14369589624885223,0.020648510598760907,0.0016,0.019048510598760907,0.0,0.0,False,1.0,0.0,1.0,0.0
197,38948,high_dynamic_chicane_l56__low_friction_seen,167,101.04392024211926,True,False,0.24797796486431298,38948,uniform,disabled,configured_initial,1.0,1.0,0.0,167,0.14479097701834795,0.020964427025927768,0.0016,0.019364427025927767,0.0,0.0,False,1.0,0.0,1.0,0.0
198,39082,high_dynamic_sweep_l56__high_mass_seen,134,102.40327958085487,True,False,0.2186598043923319,39082,uniform,disabled,configured_initial,1.0,1.0,0.0,134,0.06018185894620828,0.0036218561462213104,0.0016,0.00202185614622131,0.0,0.0,False,1.0,0.0,1.0,0.0
199,39217,high_dynamic_sweep_l56__long_delay_seen,135,102.72203446337431,True,False,0.2204114968419398,39217,uniform,disabled,configured_initial,1.0,1.0,0.0,135,0.05678998233688273,0.0032251020938234526,0.0016,0.0016251020938234525,0.0,0.0,False,1.0,0.0,1.0,0.0
200,39382,high_dynamic_chicane_l56__high_mass_seen,165,104.42039103412512,True,False,0.22667946037038952,39382,uniform,disabled,configured_initial,1.0,1.0,0.0,165,0.12725084768906006,0.01619277823758436,0.0016,0.014592778237584359,0.0,0.0,False,1.0,0.0,1.0,0.0
201,39505,high_dynamic_accel_straight_l56__nominal_seen,123,99.55369843406575,True,False,0.23014089269393126,39505,uniform,disabled,configured_initial,1.0,1.0,0.0,123,0.05245518781427223,0.0027515467286305744,0.0016,0.0011515467286305743,0.0,0.0,False,1.0,0.0,1.0,0.0
202,39631,high_dynamic_accel_straight_l56__nominal_seen,126,99.1923895349708,True,False,0.2407562137253695,39631,uniform,disabled,configured_initial,1.0,1.0,0.0,126,0.0622056141214954,0.003869538428232388,0.0016,0.0022695384282323877,0.0,0.0,False,1.0,0.0,1.0,0.0
203,39797,high_dynamic_accel_turn_l56__long_delay_seen,166,112.02846201981181,True,False,0.24716358369646685,39797,uniform,disabled,configured_initial,1.0,1.0,0.0,166,0.1137248447643223,0.012933340316669206,0.0016,0.011333340316669206,0.0,0.0,False,1.0,0.0,1.0,0.0
204,39964,high_dynamic_chicane_l56__long_delay_seen,167,104.41589773592764,True,False,0.24908499378869878,39964,uniform,disabled,configured_initial,1.0,1.0,0.0,167,0.1209786808055053,0.014635841209440338,0.0016,0.013035841209440338,0.0,0.0,False,1.0,0.0,1.0,0.0
205,40086,high_dynamic_accel_straight_l56__nominal_seen,122,99.16010067105913,True,False,0.2274089965208886,40086,uniform,disabled,configured_initial,1.0,1.0,0.0,122,0.0663513150642822,0.0044024970107596414,0.0016,0.0028024970107596416,0.0,0.0,False,1.0,0.0,1.0,0.0
206,40266,high_dynamic_accel_turn_l56__low_friction_seen,180,111.21506100758361,True,False,0.2294158915424904,40266,uniform,disabled,configured_initial,1.0,1.0,0.0,180,0.11511104362835939,0.013250552365210057,0.0016,0.011650552365210056,0.0,0.0,False,1.0,0.0,1.0,0.0
207,40427,high_dynamic_chicane_l56__nominal_seen,161,101.62109758139741,True,False,0.2412445592091117,40427,uniform,disabled,configured_initial,1.0,1.0,0.0,161,0.1432628624610991,0.020524247760547797,0.0016,0.018924247760547797,0.0,0.0,False,1.0,0.0,1.0,0.0
208,40595,high_dynamic_chicane_l56__long_delay_seen,168,103.33284037994002,True,False,0.24343211427691164,40595,uniform,disabled,configured_initial,1.0,1.0,0.0,168,0.1342980297345617,0.018035960790585216,0.0016,0.016435960790585215,0.0,0.0,False,1.0,0.0,1.0,0.0
209,40714,high_dynamic_accel_straight_l56__long_delay_seen,119,100.07200773278377,True,False,0.22380686318821844,40714,uniform,disabled,configured_initial,1.0,1.0,0.0,119,0.05326152807727664,0.0028367903731265276,0.0016,0.0012367903731265275,0.0,0.0,False,1.0,0.0,1.0,0.0
210,40887,high_dynamic_accel_turn_l56__low_friction_seen,173,110.87594957679252,True,False,0.2305885656528481,40887,uniform,disabled,configured_initial,1.0,1.0,0.0,173,0.119495942856329,0.014279280359123046,0.0016,0.012679280359123045,0.0,0.0,False,1.0,0.0,1.0,0.0
211,41227,high_dynamic_chicane_l56__long_delay_seen,340,-207.67036556493534,False,False,0.7454293779700399,41227,uniform,disabled,configured_initial,1.0,1.0,0.0,340,0.5642728202488834,0.3184038156716286,0.0016,0.31680381567162863,0.0,0.0,False,1.0,0.0,1.0,0.0
212,41358,high_dynamic_sweep_l56__nominal_seen,131,101.85087710874642,True,False,0.22322513310239134,41358,uniform,disabled,configured_initial,1.0,1.0,0.0,131,0.08050758839181311,0.006481471788665602,0.0016,0.0048814717886656025,0.0,0.0,False,1.0,0.0,1.0,0.0
213,41482,high_dynamic_sweep_l56__high_mass_seen,124,101.74096457729317,True,False,0.24138467110055464,41482,uniform,disabled,configured_initial,1.0,1.0,0.0,124,0.07722064428160619,0.005963027903266358,0.0016,0.004363027903266358,0.0,0.0,False,1.0,0.0,1.0,0.0
214,41662,high_dynamic_accel_turn_l56__low_friction_seen,180,108.98065057609354,True,False,0.2232313184828041,41662,uniform,disabled,configured_initial,1.0,1.0,0.0,180,0.13265616254397272,0.01759765746089291,0.0016,0.01599765746089291,0.0,0.0,False,1.0,0.0,1.0,0.0
215,42002,high_dynamic_chicane_l56__nominal_seen,340,-219.73010056953805,False,False,0.8172851458111973,42002,uniform,disabled,configured_initial,1.0,1.0,0.0,340,0.5790572338988177,0.3353072801305501,0.0016,0.3337072801305501,0.0,0.0,False,1.0,0.0,1.0,0.0
216,42145,high_dynamic_sweep_l56__low_friction_seen,143,100.21118037835421,True,False,0.24348646882533403,42145,uniform,disabled,configured_initial,1.0,1.0,0.0,143,0.09569411846714446,0.009157364309203877,0.0016,0.007557364309203877,0.0,0.0,False,1.0,0.0,1.0,0.0
217,42485,high_dynamic_chicane_l56__nominal_seen,340,-172.9560653514662,False,False,0.6166401258851157,42485,uniform,disabled,configured_initial,1.0,1.0,0.0,340,0.5057350936284093,0.2557679849273359,0.0016,0.2541679849273359,0.0,0.0,False,1.0,0.0,1.0,0.0
218,42651,high_dynamic_accel_turn_l56__high_mass_seen,166,111.16757477420339,True,False,0.22685067467191095,42651,uniform,disabled,configured_initial,1.0,1.0,0.0,166,0.12272251253156714,0.015060815082060655,0.0016,0.013460815082060654,0.0,0.0,False,1.0,0.0,1.0,0.0
219,42811,high_dynamic_accel_turn_l56__high_mass_seen,160,110.1974426757992,True,False,0.24259256597206227,42811,uniform,disabled,configured_initial,1.0,1.0,0.0,160,0.13005813105726474,0.016915117454108654,0.0016,0.015315117454108653,0.0,0.0,False,1.0,0.0,1.0,0.0
220,42973,high_dynamic_accel_turn_l56__nominal_seen,162,111.75015931717545,True,False,0.22718292293272663,42973,uniform,disabled,configured_initial,1.0,1.0,0.0,162,0.11759786583473976,0.013829258048885452,0.0016,0.012229258048885451,0.0,0.0,False,1.0,0.0,1.0,0.0
221,43098,high_dynamic_accel_straight_l56__long_delay_seen,125,99.0449088632543,True,False,0.24100522608657202,43098,uniform,disabled,configured_initial,1.0,1.0,0.0,125,0.05949239868354056,0.003539345501121338,0.0016,0.001939345501121338,0.0,0.0,False,1.0,0.0,1.0,0.0
222,43438,high_dynamic_chicane_l56__low_friction_seen,340,-221.39629429100404,False,False,0.5913231276766217,43438,uniform,disabled,configured_initial,1.0,1.0,0.0,340,0.46121154222790345,0.2127160866842412,0.0016,0.2111160866842412,0.0,0.0,False,1.0,0.0,1.0,0.0
223,43574,high_dynamic_sweep_l56__long_delay_seen,136,101.73707024589778,True,False,0.24362709740858407,43574,uniform,disabled,configured_initial,1.0,1.0,0.0,136,0.07492779190572482,0.005614173999867603,0.0016,0.004014173999867603,0.0,0.0,False,1.0,0.0,1.0,0.0
224,43740,high_dynamic_accel_turn_l56__nominal_seen,166,111.52827495420064,True,False,0.23557997673606607,43740,uniform,disabled,configured_initial,1.0,1.0,0.0,166,0.11684760361014845,0.013653362469434377,0.0016,0.012053362469434377,0.0,0.0,False,1.0,0.0,1.0,0.0
225,43875,high_dynamic_accel_straight_l56__nominal_seen,135,99.11653602026274,True,False,0.22500766700990502,43875,uniform,disabled,configured_initial,1.0,1.0,0.0,135,0.05298866182605316,0.0028077982821158236,0.0016,0.0012077982821158235,0.0,0.0,False,1.0,0.0,1.0,0.0
226,44033,high_dynamic_chicane_l56__low_friction_seen,158,103.58137350281024,True,False,0.24763896002739702,44033,uniform,disabled,configured_initial,1.0,1.0,0.0,158,0.14196679911414475,0.020154572050715934,0.0016,0.018554572050715933,0.0,0.0,False,1.0,0.0,1.0,0.0
227,44197,high_dynamic_accel_turn_l56__high_mass_seen,164,113.0926700625493,True,False,0.22989866844813708,44197,uniform,disabled,configured_initial,1.0,1.0,0.0,164,0.10556632648379571,0.011144249287283348,0.0016,0.009544249287283348,0.0,0.0,False,1.0,0.0,1.0,0.0
228,44367,high_dynamic_accel_turn_l56__low_friction_seen,170,110.77681298867657,True,False,0.22835854132423078,44367,uniform,disabled,configured_initial,1.0,1.0,0.0,170,0.11912979184009245,0.014191907303863759,0.0016,0.012591907303863758,0.0,0.0,False,1.0,0.0,1.0,0.0
229,44534,high_dynamic_chicane_l56__low_friction_seen,167,103.05608889682189,True,False,0.24802246290934404,44534,uniform,disabled,configured_initial,1.0,1.0,0.0,167,0.14079597852656328,0.019823507569252472,0.0016,0.01822350756925247,0.0,0.0,False,1.0,0.0,1.0,0.0
230,44683,high_dynamic_chicane_l56__long_delay_seen,149,103.6725006762958,True,False,0.24706340139249044,44683,uniform,disabled,configured_initial,1.0,1.0,0.0,149,0.14535869460626746,0.021129150097638126,0.0016,0.019529150097638125,0.0,0.0,False,1.0,0.0,1.0,0.0
231,44822,high_dynamic_accel_straight_l56__low_friction_seen,139,99.41336994979781,True,False,0.23691268972198393,44822,uniform,disabled,configured_initial,1.0,1.0,0.0,139,0.0446077476130879,0.00198985114711295,0.0016,0.00038985114711294973,0.0,0.0,False,1.0,0.0,1.0,0.0
232,44963,high_dynamic_accel_straight_l56__low_friction_seen,141,98.3982950171634,True,False,0.23812562001575394,44963,uniform,disabled,configured_initial,1.0,1.0,0.0,141,0.05958048137330555,0.0035498337606748097,0.0016,0.0019498337606748096,0.0,0.0,False,1.0,0.0,1.0,0.0
233,45091,high_dynamic_accel_straight_l56__high_mass_seen,128,100.02331833203823,True,False,0.24652506045000366,45091,uniform,disabled,configured_initial,1.0,1.0,0.0,128,0.036130757484771875,0.0013054316364233987,0.0016,-0.0002945683635766014,0.0,0.0,True,1.0,0.0,1.0,0.0
234,45229,high_dynamic_accel_straight_l56__long_delay_seen,138,99.84347592035849,True,False,0.24758416451297752,45229,uniform,disabled,configured_initial,1.0,1.0,0.0,138,0.0348019146374876,0.0012111732624349738,0.0016,-0.0003888267375650263,0.0,0.0,True,1.0,0.0,1.0,0.0
235,45390,high_dynamic_accel_turn_l56__long_delay_seen,161,112.27171553097693,True,False,0.24818438445938612,45390,uniform,disabled,configured_initial,1.0,1.0,0.0,161,0.10870718254028996,0.011817251535847922,0.0016,0.010217251535847922,0.0,0.0,False,1.0,0.0,1.0,0.0
236,45549,high_dynamic_accel_turn_l56__nominal_seen,159,112.84815148544601,True,False,0.226806680004293,45549,uniform,disabled,configured_initial,1.0,1.0,0.0,159,0.10778377108848669,0.011617341310055299,0.0016,0.010017341310055298,0.0,0.0,False,1.0,0.0,1.0,0.0
237,45681,high_dynamic_sweep_l56__long_delay_seen,132,101.45914558907026,True,False,0.2137464166295448,45681,uniform,disabled,configured_initial,1.0,1.0,0.0,132,0.08149224149895336,0.006640985424523736,0.0016,0.005040985424523736,0.0,0.0,False,1.0,0.0,1.0,0.0
238,45844,high_dynamic_accel_turn_l56__long_delay_seen,163,110.73622316466073,True,False,0.23097895289421896,45844,uniform,disabled,configured_initial,1.0,1.0,0.0,163,0.12543763762927562,0.01573460093401346,0.0016,0.014134600934013461,0.0,0.0,False,1.0,0.0,1.0,0.0
239,45998,high_dynamic_accel_turn_l56__nominal_seen,154,111.59543780448571,True,False,0.23979841583269862,45998,uniform,disabled,configured_initial,1.0,1.0,0.0,154,0.11717807711450366,0.013730701756252565,0.0016,0.012130701756252565,0.0,0.0,False,1.0,0.0,1.0,0.0
240,46129,high_dynamic_accel_straight_l56__high_mass_seen,131,99.80767687260266,True,False,0.24882712086235045,46129,uniform,disabled,configured_initial,1.0,1.0,0.0,131,0.041100193255026556,0.0016892258856005306,0.0016,8.922588560053048e-05,0.0,0.0,False,1.0,0.0,1.0,0.0
241,46277,high_dynamic_accel_turn_l56__nominal_seen,148,110.2079739685467,True,False,0.2350497769197206,46277,uniform,disabled,configured_initial,1.0,1.0,0.0,148,0.13537137231520965,0.018325408442503112,0.0016,0.01672540844250311,0.0,0.0,False,1.0,0.0,1.0,0.0
242,46430,high_dynamic_accel_turn_l56__high_mass_seen,153,111.4738350785183,True,False,0.23911351130006878,46430,uniform,disabled,configured_initial,1.0,1.0,0.0,153,0.11976700269542938,0.014344134934646988,0.0016,0.012744134934646987,0.0,0.0,False,1.0,0.0,1.0,0.0
243,46562,high_dynamic_accel_straight_l56__nominal_seen,132,100.22510798626652,True,False,0.244817063547267,46562,uniform,disabled,configured_initial,1.0,1.0,0.0,132,0.031023460198233842,0.0009624550826713993,0.0016,-0.0006375449173286008,0.0,0.0,True,1.0,0.0,1.0,0.0
244,46704,high_dynamic_accel_straight_l56__low_friction_seen,142,99.31045539547438,True,False,0.23786702282772682,46704,uniform,disabled,configured_initial,1.0,1.0,0.0,142,0.05097174928577623,0.0025981192252520296,0.0016,0.0009981192252520295,0.0,0.0,False,1.0,0.0,1.0,0.0
245,46844,high_dynamic_chicane_l56__high_mass_seen,140,99.19972298163722,True,False,0.24243089151085753,46844,uniform,disabled,configured_initial,1.0,1.0,0.0,140,0.16591753211185203,0.02752862746208745,0.0016,0.02592862746208745,0.0,0.0,False,1.0,0.0,1.0,0.0
246,47002,high_dynamic_accel_turn_l56__long_delay_seen,158,112.35155402689028,True,False,0.23777575568684622,47002,uniform,disabled,configured_initial,1.0,1.0,0.0,158,0.11133667490471377,0.012395855178837921,0.0016,0.01079585517883792,0.0,0.0,False,1.0,0.0,1.0,0.0
247,47139,high_dynamic_accel_straight_l56__low_friction_seen,137,99.35871105421288,True,False,0.24055430176574144,47139,uniform,disabled,configured_initial,1.0,1.0,0.0,137,0.053052217503522195,0.0028145377820410268,0.0016,0.0012145377820410267,0.0,0.0,False,1.0,0.0,1.0,0.0
248,47271,high_dynamic_accel_straight_l56__high_mass_seen,132,100.23314899760533,True,False,0.23866634828664587,47271,uniform,disabled,configured_initial,1.0,1.0,0.0,132,0.032885416661003024,0.001081450628967775,0.0016,-0.000518549371032225,0.0,0.0,True,1.0,0.0,1.0,0.0
249,47405,high_dynamic_chicane_l56__high_mass_seen,134,102.88517178875932,True,False,0.2430094656543858,47405,uniform,disabled,configured_initial,1.0,1.0,0.0,134,0.14514455257566422,0.021066941142389755,0.0016,0.019466941142389754,0.0,0.0,False,1.0,0.0,1.0,0.0
250,47537,high_dynamic_sweep_l56__low_friction_seen,132,100.35352948127054,True,False,0.2259895183471665,47537,uniform,disabled,configured_initial,1.0,1.0,0.0,132,0.09024616663905917,0.008144370593044835,0.0016,0.006544370593044835,0.0,0.0,False,1.0,0.0,1.0,0.0
251,47661,high_dynamic_sweep_l56__nominal_seen,124,101.01362793327085,True,False,0.23305152548947833,47661,uniform,disabled,configured_initial,1.0,1.0,0.0,124,0.0853390103626005,0.007282746689668036,0.0016,0.005682746689668036,0.0,0.0,False,1.0,0.0,1.0,0.0
252,47785,high_dynamic_accel_straight_l56__nominal_seen,124,100.19504605360277,True,False,0.22829189976552683,47785,uniform,disabled,configured_initial,1.0,1.0,0.0,124,0.04703565119767453,0.002212352483589301,0.0016,0.0006123524835893008,0.0,0.0,False,1.0,0.0,1.0,0.0
253,47912,high_dynamic_sweep_l56__low_friction_seen,127,101.98772432469465,True,False,0.2011719613072626,47912,uniform,disabled,configured_initial,1.0,1.0,0.0,127,0.07443026969462607,0.005539865046814772,0.0016,0.003939865046814772,0.0,0.0,False,1.0,0.0,1.0,0.0
254,48040,high_dynamic_sweep_l56__long_delay_seen,128,99.14587761338245,True,False,0.236756362699823,48040,uniform,disabled,configured_initial,1.0,1.0,0.0,128,0.10556023867169155,0.011142963988424483,0.0016,0.009542963988424483,0.0,0.0,False,1.0,0.0,1.0,0.0
255,48165,high_dynamic_accel_straight_l56__high_mass_seen,125,99.89520371785858,True,False,0.23461906443570357,48165,uniform,disabled,configured_initial,1.0,1.0,0.0,125,0.050451648600338725,0.0025453688464920606,0.0016,0.0009453688464920605,0.0,0.0,False,1.0,0.0,1.0,0.0
256,48306,high_dynamic_chicane_l56__long_delay_seen,141,101.87061363206563,True,False,0.23447090999675047,48306,uniform,disabled,configured_initial,1.0,1.0,0.0,141,0.15039446271781592,0.02261849441618052,0.0016,0.02101849441618052,0.0,0.0,False,1.0,0.0,1.0,0.0
257,48471,high_dynamic_accel_turn_l56__high_mass_seen,165,112.24349601094758,True,False,0.24974817731231372,48471,uniform,disabled,configured_initial,1.0,1.0,0.0,165,0.10412682849398394,0.010842396412215547,0.0016,0.009242396412215546,0.0,0.0,False,1.0,0.0,1.0,0.0
258,48642,high_dynamic_accel_turn_l56__low_friction_seen,171,112.44765481539739,True,False,0.24382082003822048,48642,uniform,disabled,configured_initial,1.0,1.0,0.0,171,0.10804243418932227,0.011673167585554034,0.0016,0.010073167585554033,0.0,0.0,False,1.0,0.0,1.0,0.0
259,48793,high_dynamic_accel_turn_l56__low_friction_seen,151,104.84781804911522,True,False,0.23351157057020336,48793,uniform,disabled,configured_initial,1.0,1.0,0.0,151,0.16518116300778987,0.02728481661260605,0.0016,0.02568481661260605,0.0,0.0,False,1.0,0.0,1.0,0.0
260,48949,high_dynamic_accel_turn_l56__high_mass_seen,156,112.58545260863296,True,False,0.2410363553817205,48949,uniform,disabled,configured_initial,1.0,1.0,0.0,156,0.10636673553505216,0.011313882428383727,0.0016,0.009713882428383726,0.0,0.0,False,1.0,0.0,1.0,0.0
261,49069,high_dynamic_sweep_l56__long_delay_seen,120,100.78473117416522,True,False,0.23334207288573566,49069,uniform,disabled,configured_initial,1.0,1.0,0.0,120,0.08590731036370297,0.0073800659739255885,0.0016,0.005780065973925589,0.0,0.0,False,1.0,0.0,1.0,0.0
262,49190,high_dynamic_accel_straight_l56__nominal_seen,121,99.28169518305344,True,False,0.23873807035665326,49190,uniform,disabled,configured_initial,1.0,1.0,0.0,121,0.061861382135657526,0.0038268305997338483,0.0016,0.0022268305997338485,0.0,0.0,False,1.0,0.0,1.0,0.0
263,49306,high_dynamic_sweep_l56__nominal_seen,116,102.25424835058601,True,False,0.23312936854458766,49306,uniform,disabled,configured_initial,1.0,1.0,0.0,116,0.06538788136827066,0.004275575029831037,0.0016,0.0026755750298310373,0.0,0.0,False,1.0,0.0,1.0,0.0
264,49470,high_dynamic_accel_turn_l56__long_delay_seen,164,115.13366039382534,True,False,0.23149635416324524,49470,uniform,disabled,configured_initial,1.0,1.0,0.0,164,0.086924280813336,0.0075558305949156935,0.0016,0.005955830594915694,0.0,0.0,False,1.0,0.0,1.0,0.0
265,49586,high_dynamic_sweep_l56__high_mass_seen,116,101.30747137565449,True,False,0.22148504798198188,49586,uniform,disabled,configured_initial,1.0,1.0,0.0,116,0.07851699201179907,0.006164918034580918,0.0016,0.004564918034580918,0.0,0.0,False,1.0,0.0,1.0,0.0
266,49729,high_dynamic_chicane_l56__long_delay_seen,143,105.22620131541439,True,False,0.21730082763062128,49729,uniform,disabled,configured_initial,1.0,1.0,0.0,143,0.12855009784818322,0.016525127656777477,0.0016,0.014925127656777476,0.0,0.0,False,1.0,0.0,1.0,0.0
267,49865,high_dynamic_chicane_l56__high_mass_seen,136,104.08199817814966,True,False,0.23757851636576718,49865,uniform,disabled,configured_initial,1.0,1.0,0.0,136,0.14020544006825114,0.019657565424731963,0.0016,0.018057565424731963,0.0,0.0,False,1.0,0.0,1.0,0.0
268,49982,high_dynamic_sweep_l56__high_mass_seen,117,101.46266939590261,True,False,0.23096275181479728,49982,uniform,disabled,configured_initial,1.0,1.0,0.0,117,0.08614241342815357,0.007420515391226932,0.0016,0.005820515391226932,0.0,0.0,False,1.0,0.0,1.0,0.0
269,50104,high_dynamic_accel_straight_l56__long_delay_seen,122,100.39569675972615,True,False,0.23023524221433217,50104,uniform,disabled,configured_initial,1.0,1.0,0.0,122,0.039273363183866726,0.0015423970557718986,0.0016,-5.760294422810144e-05,0.0,0.0,True,1.0,0.0,1.0,0.0
270,50227,high_dynamic_accel_straight_l56__nominal_seen,123,99.836653480797,True,False,0.23262283535183384,50227,uniform,disabled,configured_initial,1.0,1.0,0.0,123,0.05229827747648452,0.0027351098270073683,0.0016,0.0011351098270073682,0.0,0.0,False,1.0,0.0,1.0,0.0
271,50382,high_dynamic_accel_turn_l56__long_delay_seen,155,112.49405038748108,True,False,0.23831899734968573,50382,uniform,disabled,configured_initial,1.0,1.0,0.0,155,0.10923196625344121,0.011931622451592919,0.0016,0.010331622451592918,0.0,0.0,False,1.0,0.0,1.0,0.0
272,50540,high_dynamic_accel_turn_l56__nominal_seen,158,115.03678180109223,True,False,0.23269658006401003,50540,uniform,disabled,configured_initial,1.0,1.0,0.0,158,0.08606428604477384,0.007407061332396653,0.0016,0.005807061332396653,0.0,0.0,False,1.0,0.0,1.0,0.0
273,50675,high_dynamic_accel_straight_l56__low_friction_seen,135,99.40201367135141,True,False,0.2471823768346434,50675,uniform,disabled,configured_initial,1.0,1.0,0.0,135,0.049432676578299785,0.002443589513694788,0.0016,0.0008435895136947879,0.0,0.0,False,1.0,0.0,1.0,0.0
274,50810,high_dynamic_chicane_l56__high_mass_seen,135,106.61475415868107,True,False,0.22979683414723387,50810,uniform,disabled,configured_initial,1.0,1.0,0.0,135,0.12545775260126882,0.01573964768776117,0.0016,0.01413964768776117,0.0,0.0,False,1.0,0.0,1.0,0.0
275,50948,high_dynamic_chicane_l56__long_delay_seen,138,103.49122668014417,True,False,0.21957508752997767,50948,uniform,disabled,configured_initial,1.0,1.0,0.0,138,0.14297387068173173,0.02044152769771655,0.0016,0.018841527697716548,0.0,0.0,False,1.0,0.0,1.0,0.0
276,51064,high_dynamic_sweep_l56__high_mass_seen,116,102.34746684122094,True,False,0.20018378550836266,51064,uniform,disabled,configured_initial,1.0,1.0,0.0,116,0.07192912107594318,0.0051737984587576944,0.0016,0.0035737984587576946,0.0,0.0,False,1.0,0.0,1.0,0.0
277,51183,high_dynamic_accel_straight_l56__nominal_seen,119,100.06321455833458,True,False,0.24309954223135846,51183,uniform,disabled,configured_initial,1.0,1.0,0.0,119,0.026865210287526652,0.0007217395237930279,0.0016,-0.0008782604762069721,0.0,0.0,True,1.0,0.0,1.0,0.0
278,51316,high_dynamic_chicane_l56__high_mass_seen,133,104.65606994127488,True,False,0.2244055541428423,51316,uniform,disabled,configured_initial,1.0,1.0,0.0,133,0.13754816341146178,0.01891949725786619,0.0016,0.01731949725786619,0.0,0.0,False,1.0,0.0,1.0,0.0
279,51433,high_dynamic_sweep_l56__high_mass_seen,117,102.84987874841288,True,False,0.21360290644376823,51433,uniform,disabled,configured_initial,1.0,1.0,0.0,117,0.06526167226120817,0.004259085866329349,0.0016,0.002659085866329349,0.0,0.0,False,1.0,0.0,1.0,0.0
280,51570,high_dynamic_chicane_l56__long_delay_seen,137,104.88814171711701,True,False,0.22110430844024284,51570,uniform,disabled,configured_initial,1.0,1.0,0.0,137,0.13529493460677255,0.018304719330250862,0.0016,0.01670471933025086,0.0,0.0,False,1.0,0.0,1.0,0.0
281,51747,high_dynamic_accel_turn_l56__low_friction_seen,177,115.86607883502253,True,False,0.24813408076036214,51747,uniform,disabled,configured_initial,1.0,1.0,0.0,177,0.07088529504199526,0.005024725053190717,0.0016,0.0034247250531907174,0.0,0.0,False,1.0,0.0,1.0,0.0
282,51907,high_dynamic_accel_turn_l56__nominal_seen,160,116.57821012965223,True,False,0.24960618537353044,51907,uniform,disabled,configured_initial,1.0,1.0,0.0,160,0.06703384079713914,0.0044935358120161955,0.0016,0.0028935358120161956,0.0,0.0,False,1.0,0.0,1.0,0.0
283,52024,high_dynamic_sweep_l56__long_delay_seen,117,101.54506883076976,True,False,0.2299921077919399,52024,uniform,disabled,configured_initial,1.0,1.0,0.0,117,0.07872094442301975,0.0061969870908521645,0.0016,0.004596987090852165,0.0,0.0,False,1.0,0.0,1.0,0.0
