episode,global_step,scene,length,return,success,collision,goal_distance,replay_size,curriculum_phase,initial_state_phase,initial_state_name,rl_gate_alpha_mean,distance_gate_alpha_mean,intrinsic_exploration_return,replay_labeled_transitions,cross_track_rmse,precision_constraint_cost_mean_square,precision_constraint_target_mean_square,precision_constraint_violation,precision_constraint_multiplier_before,precision_constraint_multiplier,precision_constraint_feasible,covariance_scale_0_mean,covariance_scale_0_std,covariance_scale_1_mean,covariance_scale_1_std
179,31389,high_dynamic_chicane_l56__nominal_seen,141,101.82325431121299,True,False,0.20459585994481325,31389,uniform,disabled,configured_initial,1.0,1.0,0.0,141,0.15172040653295263,0.023019081758524417,0.0016,0.021419081758524416,0.0,0.0,False,1.0,0.0,1.0,0.0
180,31532,high_dynamic_chicane_l56__high_mass_seen,143,104.04677107068314,True,False,0.20492905842667147,31532,uniform,disabled,configured_initial,1.0,1.0,0.0,143,0.1367247565008903,0.018693659040227746,0.0016,0.017093659040227745,0.0,0.0,False,1.0,0.0,1.0,0.0
181,31647,high_dynamic_accel_straight_l56__nominal_seen,115,100.43679482766876,True,False,0.24676230566548232,31647,uniform,disabled,configured_initial,1.0,1.0,0.0,115,0.04848791629665735,0.002351078026791649,0.0016,0.000751078026791649,0.0,0.0,False,1.0,0.0,1.0,0.0
182,31762,high_dynamic_accel_straight_l56__long_delay_seen,115,100.86889840457883,True,False,0.226156324274959,31762,uniform,disabled,configured_initial,1.0,1.0,0.0,115,0.030667130564813693,0.0009404728970793302,0.0016,-0.0006595271029206698,0.0,0.0,True,1.0,0.0,1.0,0.0
183,31902,high_dynamic_chicane_l56__nominal_seen,140,103.26018247209177,True,False,0.18885496127297532,31902,uniform,disabled,configured_initial,1.0,1.0,0.0,140,0.14908797170776236,0.022227223307934547,0.0016,0.020627223307934546,0.0,0.0,False,1.0,0.0,1.0,0.0
184,32015,high_dynamic_accel_straight_l56__high_mass_seen,113,100.45955098553364,True,False,0.23381415699008956,32015,uniform,disabled,configured_initial,1.0,1.0,0.0,113,0.04664790087725204,0.002176026656253932,0.0016,0.0005760266562539319,0.0,0.0,False,1.0,0.0,1.0,0.0
185,32162,high_dynamic_chicane_l56__low_friction_seen,147,101.98881603550933,True,False,0.23441835773213376,32162,uniform,disabled,configured_initial,1.0,1.0,0.0,147,0.15126623345884005,0.022881473384824304,0.0016,0.021281473384824303,0.0,0.0,False,1.0,0.0,1.0,0.0
186,32275,high_dynamic_accel_straight_l56__nominal_seen,113,101.28569543682461,True,False,0.20832241024660295,32275,uniform,disabled,configured_initial,1.0,1.0,0.0,113,0.033046928058952124,0.0010920994541335574,0.0016,-0.0005079005458664427,0.0,0.0,True,1.0,0.0,1.0,0.0
187,32415,high_dynamic_chicane_l56__nominal_seen,140,99.94378578849633,True,False,0.24838531909328965,32415,uniform,disabled,configured_initial,1.0,1.0,0.0,140,0.16901255156667583,0.028565242587078255,0.0016,0.026965242587078254,0.0,0.0,False,1.0,0.0,1.0,0.0
188,32552,high_dynamic_chicane_l56__high_mass_seen,137,102.28698941341355,True,False,0.19760933292849317,32552,uniform,disabled,configured_initial,1.0,1.0,0.0,137,0.1588776216517469,0.025242098661715635,0.0016,0.023642098661715634,0.0,0.0,False,1.0,0.0,1.0,0.0
189,32685,high_dynamic_accel_straight_l56__low_friction_seen,133,100.14510910458982,True,False,0.20823344834342444,32685,uniform,disabled,configured_initial,1.0,1.0,0.0,133,0.05972245697571942,0.0035667718672166577,0.0016,0.001966771867216658,0.0,0.0,False,1.0,0.0,1.0,0.0
190,32822,high_dynamic_chicane_l56__nominal_seen,137,100.371182334869,True,False,0.2400012664920091,32822,uniform,disabled,configured_initial,1.0,1.0,0.0,137,0.16502740686268844,0.027234045015823303,0.0016,0.025634045015823302,0.0,0.0,False,1.0,0.0,1.0,0.0
191,32979,high_dynamic_accel_turn_l56__low_friction_seen,157,114.21989488536995,True,False,0.23158018574781392,32979,uniform,disabled,configured_initial,1.0,1.0,0.0,157,0.10478245552633961,0.010979362986129337,0.0016,0.009379362986129337,0.0,0.0,False,1.0,0.0,1.0,0.0
192,33125,high_dynamic_accel_turn_l56__high_mass_seen,146,115.56126277156709,True,False,0.20843673175483332,33125,uniform,disabled,configured_initial,1.0,1.0,0.0,146,0.09768282224028095,0.009541933760826328,0.0016,0.007941933760826327,0.0,0.0,False,1.0,0.0,1.0,0.0
193,33268,high_dynamic_accel_turn_l56__nominal_seen,143,114.66655100527845,True,False,0.24989561373229094,33268,uniform,disabled,configured_initial,1.0,1.0,0.0,143,0.09955140365116517,0.009910481968917223,0.0016,0.008310481968917222,0.0,0.0,False,1.0,0.0,1.0,0.0
194,33415,high_dynamic_accel_turn_l56__high_mass_seen,147,115.66605503389584,True,False,0.2420146581882575,33415,uniform,disabled,configured_initial,1.0,1.0,0.0,147,0.09186623520159236,0.008439405170114286,0.0016,0.006839405170114286,0.0,0.0,False,1.0,0.0,1.0,0.0
195,33551,high_dynamic_chicane_l56__nominal_seen,136,103.32815705814934,True,False,0.2035504279067173,33551,uniform,disabled,configured_initial,1.0,1.0,0.0,136,0.14930198187500396,0.022291081791804012,0.0016,0.02069108179180401,0.0,0.0,False,1.0,0.0,1.0,0.0
196,33682,high_dynamic_chicane_l56__high_mass_seen,131,99.97999995052368,True,False,0.20385724821071827,33682,uniform,disabled,configured_initial,1.0,1.0,0.0,131,0.1728197471395731,0.029866665001385982,0.0016,0.02826666500138598,0.0,0.0,False,1.0,0.0,1.0,0.0
197,33811,high_dynamic_accel_straight_l56__low_friction_seen,129,99.15422041679939,True,False,0.21420783956839928,33811,uniform,disabled,configured_initial,1.0,1.0,0.0,129,0.06567679403369077,0.004313441274543839,0.0016,0.0027134412745438395,0.0,0.0,False,1.0,0.0,1.0,0.0
198,33942,high_dynamic_sweep_l56__low_friction_seen,131,102.30999257648766,True,False,0.20211244057494768,33942,uniform,disabled,configured_initial,1.0,1.0,0.0,131,0.07026080560676512,0.0049365808045116364,0.0016,0.0033365808045116366,0.0,0.0,False,1.0,0.0,1.0,0.0
199,34069,high_dynamic_accel_straight_l56__low_friction_seen,127,100.50855702768797,True,False,0.21871921894744678,34069,uniform,disabled,configured_initial,1.0,1.0,0.0,127,0.03765398743780906,0.0014178227699666826,0.0016,-0.00018217723003331743,0.0,0.0,True,1.0,0.0,1.0,0.0
200,34197,high_dynamic_chicane_l56__high_mass_seen,128,100.42396263193402,True,False,0.2142183236551107,34197,uniform,disabled,configured_initial,1.0,1.0,0.0,128,0.17371457847179653,0.03017675477363395,0.0016,0.028576754773633948,0.0,0.0,False,1.0,0.0,1.0,0.0
201,34315,high_dynamic_accel_straight_l56__nominal_seen,118,101.04363471486569,True,False,0.2078866302244107,34315,uniform,disabled,configured_initial,1.0,1.0,0.0,118,0.03959460373912035,0.0015677326452579632,0.0016,-3.226735474203685e-05,0.0,0.0,True,1.0,0.0,1.0,0.0
202,34428,high_dynamic_accel_straight_l56__nominal_seen,113,100.90041055246317,True,False,0.21012929547123638,34428,uniform,disabled,configured_initial,1.0,1.0,0.0,113,0.036033349631283934,0.00129840228565035,0.0016,-0.00030159771434965,0.0,0.0,True,1.0,0.0,1.0,0.0
203,34544,high_dynamic_sweep_l56__nominal_seen,116,102.98620011797075,True,False,0.2291770943591037,34544,uniform,disabled,configured_initial,1.0,1.0,0.0,116,0.042209972400481306,0.0017816817700493938,0.0016,0.00018168177004939377,0.0,0.0,False,1.0,0.0,1.0,0.0
204,34689,high_dynamic_accel_turn_l56__high_mass_seen,145,116.28836165553471,True,False,0.20797629651090394,34689,uniform,disabled,configured_initial,1.0,1.0,0.0,145,0.08975946205267717,0.008056761027985991,0.0016,0.006456761027985991,0.0,0.0,False,1.0,0.0,1.0,0.0
205,34810,high_dynamic_sweep_l56__long_delay_seen,121,102.6425316167294,True,False,0.19815443857522705,34810,uniform,disabled,configured_initial,1.0,1.0,0.0,121,0.054904765612833646,0.0030145332870002003,0.0016,0.0014145332870002002,0.0,0.0,False,1.0,0.0,1.0,0.0
206,34922,high_dynamic_accel_straight_l56__long_delay_seen,112,99.35615415950238,True,False,0.21061842916723597,34922,uniform,disabled,configured_initial,1.0,1.0,0.0,112,0.07561539792584109,0.005717688403483292,0.0016,0.004117688403483292,0.0,0.0,False,1.0,0.0,1.0,0.0
207,35057,high_dynamic_chicane_l56__nominal_seen,135,101.8432137670109,True,False,0.23693554123168184,35057,uniform,disabled,configured_initial,1.0,1.0,0.0,135,0.15615940471582435,0.024385759681200624,0.0016,0.022785759681200623,0.0,0.0,False,1.0,0.0,1.0,0.0
208,35184,high_dynamic_sweep_l56__low_friction_seen,127,101.90736992667406,True,False,0.2300534426093747,35184,uniform,disabled,configured_initial,1.0,1.0,0.0,127,0.06088733151968678,0.0037072671395882435,0.0016,0.002107267139588243,0.0,0.0,False,1.0,0.0,1.0,0.0
209,35293,high_dynamic_accel_straight_l56__nominal_seen,109,98.94466699040024,True,False,0.24423397029393404,35293,uniform,disabled,configured_initial,1.0,1.0,0.0,109,0.0774012495813631,0.005990953436756461,0.0016,0.004390953436756461,0.0,0.0,False,1.0,0.0,1.0,0.0
210,35430,high_dynamic_chicane_l56__nominal_seen,137,102.17452526993128,True,False,0.2110861497794099,35430,uniform,disabled,configured_initial,1.0,1.0,0.0,137,0.15344631513959542,0.02354577162992003,0.0016,0.02194577162992003,0.0,0.0,False,1.0,0.0,1.0,0.0
211,35571,high_dynamic_chicane_l56__low_friction_seen,141,101.6625599574167,True,False,0.24032102261080057,35571,uniform,disabled,configured_initial,1.0,1.0,0.0,141,0.15719558201910566,0.024710451006325376,0.0016,0.023110451006325375,0.0,0.0,False,1.0,0.0,1.0,0.0
212,35705,high_dynamic_chicane_l56__long_delay_seen,134,101.70764917442392,True,False,0.2317623268204112,35705,uniform,disabled,configured_initial,1.0,1.0,0.0,134,0.15934611620066613,0.025391184748236196,0.0016,0.023791184748236195,0.0,0.0,False,1.0,0.0,1.0,0.0
213,35839,high_dynamic_chicane_l56__nominal_seen,134,99.87069822529836,True,False,0.22071774635871552,35839,uniform,disabled,configured_initial,1.0,1.0,0.0,134,0.17504155348275593,0.030639545445656502,0.0016,0.0290395454456565,0.0,0.0,False,1.0,0.0,1.0,0.0
214,35948,high_dynamic_accel_straight_l56__high_mass_seen,109,98.88808784272797,True,False,0.21733692518482894,35948,uniform,disabled,configured_initial,1.0,1.0,0.0,109,0.08721384966618469,0.007606255573595862,0.0016,0.006006255573595862,0.0,0.0,False,1.0,0.0,1.0,0.0
215,36106,high_dynamic_accel_turn_l56__low_friction_seen,158,116.30562119422179,True,False,0.2234123290362113,36106,uniform,disabled,configured_initial,1.0,1.0,0.0,158,0.074920478471388,0.005613078094381711,0.0016,0.004013078094381711,0.0,0.0,False,1.0,0.0,1.0,0.0
216,36216,high_dynamic_accel_straight_l56__nominal_seen,110,101.2078467359334,True,False,0.19992756333510894,36216,uniform,disabled,configured_initial,1.0,1.0,0.0,110,0.030236714974876865,0.0009142589324719428,0.0016,-0.0006857410675280573,0.0,0.0,True,1.0,0.0,1.0,0.0
217,36354,high_dynamic_chicane_l56__nominal_seen,138,103.90632330526478,True,False,0.2348026825949084,36354,uniform,disabled,configured_initial,1.0,1.0,0.0,138,0.1432001213025013,0.020506274741051086,0.0016,0.018906274741051086,0.0,0.0,False,1.0,0.0,1.0,0.0
218,36465,high_dynamic_accel_straight_l56__long_delay_seen,111,100.79409313922079,True,False,0.24005554620887762,36465,uniform,disabled,configured_initial,1.0,1.0,0.0,111,0.027108633692195013,0.0007348780206576107,0.0016,-0.0008651219793423894,0.0,0.0,True,1.0,0.0,1.0,0.0
219,36612,high_dynamic_accel_turn_l56__high_mass_seen,147,116.68499676345871,True,False,0.2236732979059699,36612,uniform,disabled,configured_initial,1.0,1.0,0.0,147,0.07815696644559339,0.0061085114039776105,0.0016,0.004508511403977611,0.0,0.0,False,1.0,0.0,1.0,0.0
220,36769,high_dynamic_accel_turn_l56__low_friction_seen,157,115.15603860596846,True,False,0.20923592632522947,36769,uniform,disabled,configured_initial,1.0,1.0,0.0,157,0.09192998730922514,0.008451122566674294,0.0016,0.006851122566674295,0.0,0.0,False,1.0,0.0,1.0,0.0
221,36884,high_dynamic_sweep_l56__long_delay_seen,115,101.83027060595215,True,False,0.20017073541166502,36884,uniform,disabled,configured_initial,1.0,1.0,0.0,115,0.08685581897214674,0.007543933289322326,0.0016,0.005943933289322326,0.0,0.0,False,1.0,0.0,1.0,0.0
222,37008,high_dynamic_sweep_l56__low_friction_seen,124,102.10594881766977,True,False,0.21625873505591636,37008,uniform,disabled,configured_initial,1.0,1.0,0.0,124,0.07878527295560117,0.006207119234688581,0.0016,0.004607119234688581,0.0,0.0,False,1.0,0.0,1.0,0.0
223,37157,high_dynamic_accel_turn_l56__long_delay_seen,149,117.50915443376331,True,False,0.22986976326855255,37157,uniform,disabled,configured_initial,1.0,1.0,0.0,149,0.06442477525970892,0.0041505516672640025,0.0016,0.0025505516672640026,0.0,0.0,False,1.0,0.0,1.0,0.0
224,37309,high_dynamic_accel_turn_l56__low_friction_seen,152,114.47528074583576,True,False,0.2167234646329271,37309,uniform,disabled,configured_initial,1.0,1.0,0.0,152,0.09749925570960545,0.00950610486392703,0.0016,0.00790610486392703,0.0,0.0,False,1.0,0.0,1.0,0.0
225,37422,high_dynamic_sweep_l56__long_delay_seen,113,102.1339231465434,True,False,0.21406276144996061,37422,uniform,disabled,configured_initial,1.0,1.0,0.0,113,0.08173911049233883,0.006681282184078776,0.0016,0.005081282184078776,0.0,0.0,False,1.0,0.0,1.0,0.0
226,37536,high_dynamic_sweep_l56__long_delay_seen,114,100.7148295127399,True,False,0.20797973634764702,37536,uniform,disabled,configured_initial,1.0,1.0,0.0,114,0.10313697306799793,0.01063723521362893,0.0016,0.00903723521362893,0.0,0.0,False,1.0,0.0,1.0,0.0
227,37681,high_dynamic_accel_turn_l56__high_mass_seen,145,116.189766148854,True,False,0.24454637135171567,37681,uniform,disabled,configured_initial,1.0,1.0,0.0,145,0.08323816481173402,0.006928592081225394,0.0016,0.0053285920812253945,0.0,0.0,False,1.0,0.0,1.0,0.0
228,37816,high_dynamic_chicane_l56__long_delay_seen,135,104.87597271620325,True,False,0.22501538368465157,37816,uniform,disabled,configured_initial,1.0,1.0,0.0,135,0.13612168004689165,0.01852911177878834,0.0016,0.01692911177878834,0.0,0.0,False,1.0,0.0,1.0,0.0
229,37927,high_dynamic_sweep_l56__long_delay_seen,111,102.35253313166267,True,False,0.21388712964227313,37927,uniform,disabled,configured_initial,1.0,1.0,0.0,111,0.07689535134606255,0.005912895058634405,0.0016,0.004312895058634405,0.0,0.0,False,1.0,0.0,1.0,0.0
230,38078,high_dynamic_accel_turn_l56__low_friction_seen,151,114.34684221553755,True,False,0.2482404066336978,38078,uniform,disabled,configured_initial,1.0,1.0,0.0,151,0.09542493308340966,0.009105917853973211,0.0016,0.0075059178539732116,0.0,0.0,False,1.0,0.0,1.0,0.0
231,38217,high_dynamic_chicane_l56__nominal_seen,139,105.90100632295854,True,False,0.2477697140828349,38217,uniform,disabled,configured_initial,1.0,1.0,0.0,139,0.12143357786432099,0.01474611383293011,0.0016,0.01314611383293011,0.0,0.0,False,1.0,0.0,1.0,0.0
232,38355,high_dynamic_chicane_l56__high_mass_seen,138,107.23516997814488,True,False,0.2319789923874042,38355,uniform,disabled,configured_initial,1.0,1.0,0.0,138,0.11433679271442833,0.01307290216822215,0.0016,0.01147290216822215,0.0,0.0,False,1.0,0.0,1.0,0.0
233,38471,high_dynamic_sweep_l56__long_delay_seen,116,101.60856515167886,True,False,0.2053613664928679,38471,uniform,disabled,configured_initial,1.0,1.0,0.0,116,0.08665029916765367,0.007508274345843882,0.0016,0.005908274345843882,0.0,0.0,False,1.0,0.0,1.0,0.0
234,38634,high_dynamic_accel_turn_l56__low_friction_seen,163,113.92976023431424,True,False,0.22961388132224037,38634,uniform,disabled,configured_initial,1.0,1.0,0.0,163,0.10202394484431637,0.010408885321596109,0.0016,0.008808885321596108,0.0,0.0,False,1.0,0.0,1.0,0.0
235,38788,high_dynamic_accel_turn_l56__nominal_seen,154,116.85340104761433,True,False,0.2431174410480181,38788,uniform,disabled,configured_initial,1.0,1.0,0.0,154,0.07216137577799896,0.005207264154173574,0.0016,0.003607264154173574,0.0,0.0,False,1.0,0.0,1.0,0.0
236,38948,high_dynamic_accel_turn_l56__low_friction_seen,160,115.42224267659873,True,False,0.22127038102767943,38948,uniform,disabled,configured_initial,1.0,1.0,0.0,160,0.08905091489690405,0.007930065443975648,0.0016,0.006330065443975648,0.0,0.0,False,1.0,0.0,1.0,0.0
237,39084,high_dynamic_chicane_l56__nominal_seen,136,105.6484883417925,True,False,0.23074876964331367,39084,uniform,disabled,configured_initial,1.0,1.0,0.0,136,0.12529751240240428,0.01569946661423065,0.0016,0.01409946661423065,0.0,0.0,False,1.0,0.0,1.0,0.0
238,39240,high_dynamic_accel_turn_l56__long_delay_seen,156,115.44699523125215,True,False,0.24582622412829008,39240,uniform,disabled,configured_initial,1.0,1.0,0.0,156,0.08773979110195261,0.007698270942614283,0.0016,0.006098270942614283,0.0,0.0,False,1.0,0.0,1.0,0.0
239,39380,high_dynamic_chicane_l56__long_delay_seen,140,108.47778767035966,True,False,0.23406031679378075,39380,uniform,disabled,configured_initial,1.0,1.0,0.0,140,0.09959296018548967,0.00991875771850853,0.0016,0.00831875771850853,0.0,0.0,False,1.0,0.0,1.0,0.0
240,39510,high_dynamic_accel_straight_l56__low_friction_seen,130,99.68072291682617,True,False,0.24235266442637948,39510,uniform,disabled,configured_initial,1.0,1.0,0.0,130,0.055038628321504295,0.003029250607512695,0.0016,0.0014292506075126948,0.0,0.0,False,1.0,0.0,1.0,0.0
241,39621,high_dynamic_accel_straight_l56__high_mass_seen,111,100.6361992788701,True,False,0.20914020911636066,39621,uniform,disabled,configured_initial,1.0,1.0,0.0,111,0.027022315294857727,0.0007302055238947018,0.0016,-0.0008697944761052983,0.0,0.0,True,1.0,0.0,1.0,0.0
242,39735,high_dynamic_sweep_l56__long_delay_seen,114,100.75324257477519,True,False,0.21624451912290393,39735,uniform,disabled,configured_initial,1.0,1.0,0.0,114,0.09746128235492343,0.009498701558266109,0.0016,0.007898701558266108,0.0,0.0,False,1.0,0.0,1.0,0.0
243,39886,high_dynamic_accel_turn_l56__nominal_seen,151,116.82543430134479,True,False,0.23001475968053578,39886,uniform,disabled,configured_initial,1.0,1.0,0.0,151,0.07422438670234682,0.005509259581339521,0.0016,0.003909259581339521,0.0,0.0,False,1.0,0.0,1.0,0.0
244,40038,high_dynamic_accel_turn_l56__high_mass_seen,152,116.95880549244328,True,False,0.20112582986770178,40038,uniform,disabled,configured_initial,1.0,1.0,0.0,152,0.07237939281385077,0.005238776504101712,0.0016,0.0036387765041017124,0.0,0.0,False,1.0,0.0,1.0,0.0
245,40176,high_dynamic_chicane_l56__nominal_seen,138,105.04890242466145,True,False,0.24421097113752818,40176,uniform,disabled,configured_initial,1.0,1.0,0.0,138,0.12799976952496986,0.016383940998445406,0.0016,0.014783940998445405,0.0,0.0,False,1.0,0.0,1.0,0.0
246,40314,high_dynamic_chicane_l56__nominal_seen,138,106.93073970212126,True,False,0.24814018815394337,40314,uniform,disabled,configured_initial,1.0,1.0,0.0,138,0.11392840932346422,0.012979682450974809,0.0016,0.011379682450974808,0.0,0.0,False,1.0,0.0,1.0,0.0
247,40444,high_dynamic_accel_straight_l56__low_friction_seen,130,100.36279839130557,True,False,0.2175186343434571,40444,uniform,disabled,configured_initial,1.0,1.0,0.0,130,0.04760233452860362,0.002265982252573089,0.0016,0.0006659822525730888,0.0,0.0,False,1.0,0.0,1.0,0.0
248,40578,high_dynamic_chicane_l56__long_delay_seen,134,106.01397243638738,True,False,0.2150710558136823,40578,uniform,disabled,configured_initial,1.0,1.0,0.0,134,0.12315267315718421,0.01516658090576024,0.0016,0.01356658090576024,0.0,0.0,False,1.0,0.0,1.0,0.0
249,40697,high_dynamic_sweep_l56__low_friction_seen,119,102.396283219521,True,False,0.22629234058104739,40697,uniform,disabled,configured_initial,1.0,1.0,0.0,119,0.06605032750764932,0.0043626457638677365,0.0016,0.0027626457638677366,0.0,0.0,False,1.0,0.0,1.0,0.0
250,40831,high_dynamic_chicane_l56__nominal_seen,134,104.86103682888938,True,False,0.22946776142699277,40831,uniform,disabled,configured_initial,1.0,1.0,0.0,134,0.13311569388958558,0.017719787959705854,0.0016,0.016119787959705853,0.0,0.0,False,1.0,0.0,1.0,0.0
251,40978,high_dynamic_chicane_l56__low_friction_seen,147,106.8955577832369,True,False,0.23105712605158676,40978,uniform,disabled,configured_initial,1.0,1.0,0.0,147,0.10512155310808216,0.011050540927855339,0.0016,0.009450540927855338,0.0,0.0,False,1.0,0.0,1.0,0.0
252,41139,high_dynamic_accel_turn_l56__high_mass_seen,161,116.64286049515269,True,False,0.23709732598045874,41139,uniform,disabled,configured_initial,1.0,1.0,0.0,161,0.07232461292037977,0.005230849634082764,0.0016,0.003630849634082764,0.0,0.0,False,1.0,0.0,1.0,0.0
253,41274,high_dynamic_chicane_l56__long_delay_seen,135,104.55811807781274,True,False,0.21779171596630745,41274,uniform,disabled,configured_initial,1.0,1.0,0.0,135,0.1385646441710193,0.019200160614241193,0.0016,0.017600160614241193,0.0,0.0,False,1.0,0.0,1.0,0.0
254,41385,high_dynamic_sweep_l56__nominal_seen,111,102.20468244495376,True,False,0.19607396095924584,41385,uniform,disabled,configured_initial,1.0,1.0,0.0,111,0.07971660561511183,0.00635473721079528,0.0016,0.00475473721079528,0.0,0.0,False,1.0,0.0,1.0,0.0
255,41496,high_dynamic_sweep_l56__long_delay_seen,111,101.33950504187547,True,False,0.23699598799315352,41496,uniform,disabled,configured_initial,1.0,1.0,0.0,111,0.08842984481018261,0.00781983745315298,0.0016,0.00621983745315298,0.0,0.0,False,1.0,0.0,1.0,0.0
256,41623,high_dynamic_accel_straight_l56__low_friction_seen,127,100.4569520663944,True,False,0.23982503192823498,41623,uniform,disabled,configured_initial,1.0,1.0,0.0,127,0.030697390073039465,0.000942329757296342,0.0016,-0.0006576702427036581,0.0,0.0,True,1.0,0.0,1.0,0.0
257,41759,high_dynamic_chicane_l56__nominal_seen,136,107.78857496967177,True,False,0.24138863409435096,41759,uniform,disabled,configured_initial,1.0,1.0,0.0,136,0.10584810799319075,0.011203821965738173,0.0016,0.009603821965738172,0.0,0.0,False,1.0,0.0,1.0,0.0
258,41892,high_dynamic_chicane_l56__long_delay_seen,133,108.09776916343563,True,False,0.22001524001949102,41892,uniform,disabled,configured_initial,1.0,1.0,0.0,133,0.1095087350610404,0.01199216305466914,0.0016,0.010392163054669138,0.0,0.0,False,1.0,0.0,1.0,0.0
259,42003,high_dynamic_sweep_l56__long_delay_seen,111,101.08475015409903,True,False,0.22789380921905258,42003,uniform,disabled,configured_initial,1.0,1.0,0.0,111,0.08728266737128267,0.007618264023445971,0.0016,0.0060182640234459715,0.0,0.0,False,1.0,0.0,1.0,0.0
260,42161,high_dynamic_accel_turn_l56__nominal_seen,158,117.29155126573633,True,False,0.24579588441192984,42161,uniform,disabled,configured_initial,1.0,1.0,0.0,158,0.06187812180915461,0.003828901958628576,0.0016,0.002228901958628576,0.0,0.0,False,1.0,0.0,1.0,0.0
261,42318,high_dynamic_accel_turn_l56__nominal_seen,157,115.95259525290686,True,False,0.2411424053041053,42318,uniform,disabled,configured_initial,1.0,1.0,0.0,157,0.08309335398244733,0.006904505476052295,0.0016,0.005304505476052295,0.0,0.0,False,1.0,0.0,1.0,0.0
262,42431,high_dynamic_sweep_l56__long_delay_seen,113,101.27046427254774,True,False,0.21046829324806504,42431,uniform,disabled,configured_initial,1.0,1.0,0.0,113,0.08403339629024152,0.007061611692072777,0.0016,0.0054616116920727775,0.0,0.0,False,1.0,0.0,1.0,0.0
263,42572,high_dynamic_chicane_l56__low_friction_seen,141,108.10772523678362,True,False,0.24922526623207916,42572,uniform,disabled,configured_initial,1.0,1.0,0.0,141,0.0971034681067321,0.009429083518355138,0.0016,0.007829083518355137,0.0,0.0,False,1.0,0.0,1.0,0.0
264,42685,high_dynamic_accel_straight_l56__long_delay_seen,113,100.94900231417355,True,False,0.20917832255160893,42685,uniform,disabled,configured_initial,1.0,1.0,0.0,113,0.026661966314962808,0.0007108604477802115,0.0016,-0.0008891395522197886,0.0,0.0,True,1.0,0.0,1.0,0.0
265,42854,high_dynamic_accel_turn_l56__low_friction_seen,169,116.04809084178049,True,False,0.24990684085510845,42854,uniform,disabled,configured_initial,1.0,1.0,0.0,169,0.07191015780748843,0.005171070795897889,0.0016,0.0035710707958978892,0.0,0.0,False,1.0,0.0,1.0,0.0
266,42974,high_dynamic_sweep_l56__low_friction_seen,120,102.3388372739006,True,False,0.21612222707906664,42974,uniform,disabled,configured_initial,1.0,1.0,0.0,120,0.06857353743477657,0.004702330036318703,0.0016,0.0031023300363187028,0.0,0.0,False,1.0,0.0,1.0,0.0
267,43117,high_dynamic_accel_turn_l56__high_mass_seen,143,116.48517106314604,True,False,0.24461079293855917,43117,uniform,disabled,configured_initial,1.0,1.0,0.0,143,0.07266384117010333,0.005280033813594003,0.0016,0.003680033813594003,0.0,0.0,False,1.0,0.0,1.0,0.0
268,43278,high_dynamic_accel_turn_l56__low_friction_seen,161,116.76629367757067,True,False,0.24905124029532183,43278,uniform,disabled,configured_initial,1.0,1.0,0.0,161,0.06656130676149251,0.004430407557797509,0.0016,0.0028304075577975088,0.0,0.0,False,1.0,0.0,1.0,0.0
269,43409,high_dynamic_chicane_l56__long_delay_seen,131,106.56738958829129,True,False,0.21235036833753507,43409,uniform,disabled,configured_initial,1.0,1.0,0.0,131,0.12297950131278673,0.015123957743141713,0.0016,0.013523957743141713,0.0,0.0,False,1.0,0.0,1.0,0.0
270,43537,high_dynamic_chicane_l56__long_delay_seen,128,106.08545630215471,True,False,0.22046952998090552,43537,uniform,disabled,configured_initial,1.0,1.0,0.0,128,0.13098720045333967,0.01715764668260339,0.0016,0.015557646682603388,0.0,0.0,False,1.0,0.0,1.0,0.0
271,43668,high_dynamic_chicane_l56__nominal_seen,131,107.78407687226931,True,False,0.20825675507889158,43668,uniform,disabled,configured_initial,1.0,1.0,0.0,131,0.1138567440778032,0.012963358171998375,0.0016,0.011363358171998374,0.0,0.0,False,1.0,0.0,1.0,0.0
272,43783,high_dynamic_accel_straight_l56__long_delay_seen,115,100.53242095205898,True,False,0.2093806055978561,43783,uniform,disabled,configured_initial,1.0,1.0,0.0,115,0.05973929026756101,0.0035687828016719094,0.0016,0.001968782801671909,0.0,0.0,False,1.0,0.0,1.0,0.0
273,43893,high_dynamic_sweep_l56__long_delay_seen,110,100.92754460197767,True,False,0.2025882324867772,43893,uniform,disabled,configured_initial,1.0,1.0,0.0,110,0.09396884010747251,0.008830142911143734,0.0016,0.007230142911143734,0.0,0.0,False,1.0,0.0,1.0,0.0
274,44039,high_dynamic_accel_turn_l56__nominal_seen,146,117.65782899655599,True,False,0.22450922946750426,44039,uniform,disabled,configured_initial,1.0,1.0,0.0,146,0.06102181948988741,0.0037236624538564034,0.0016,0.002123662453856403,0.0,0.0,False,1.0,0.0,1.0,0.0
275,44154,high_dynamic_sweep_l56__long_delay_seen,115,102.58434876854986,True,False,0.22537674012758405,44154,uniform,disabled,configured_initial,1.0,1.0,0.0,115,0.06663167775558826,0.004439780480524555,0.0016,0.002839780480524555,0.0,0.0,False,1.0,0.0,1.0,0.0
276,44313,high_dynamic_accel_turn_l56__low_friction_seen,159,116.45998450231173,True,False,0.22094015789603355,44313,uniform,disabled,configured_initial,1.0,1.0,0.0,159,0.07636549471621729,0.005831688783252611,0.0016,0.004231688783252611,0.0,0.0,False,1.0,0.0,1.0,0.0
